#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:sav GI.1.tree" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.1.tree">
#                    <trait id="dateTrait.t:sav GI.1.tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="AB436383.1_Sapovirus_Nagano18-4_JPN_GI.1_2004=2004,X86560/Manchester/GI.1_1995=1995,Tokyo/08/3992/AB622439.1_GI.1_2008=2008,Tokyo/08-3677/AB622437_GI.1_2008=2008,Tokyo/08-2932/AB622436_GI.1_2008=2008,Tokyo/08-1337/AB622432_GI.1_2008=2008,Sapporo/MT-2010/HM0026171982_GI.1_2010=2010,Nagano18-9/Jun2004_AB436384_GI.1_2004=2004,Maizuru/2008_HM030921.1_GI.1_2008=2008,Maizuru/2008/_HM030922__GI.1_2008=2008,Lyon/30388/98/F_AJ251991__GI.1_1998=1998,HM030920.1_Maizuru/GI.1_2008=2008,U95643_Houston_USA_GI.1_1986=1986,HM002617_Sapporo_GI.1_1982=1982,AY646853_NongKhai_50_Thailand_GI.1_2002=2002,AY237423_N21_Thailand_GI.1_2002=2002,Ehime_742S/AB448762_GI.1_2007=2007,AY237422_Mc114_GI.1_2001=2001,Chiba/010250/2001_AJ606695_GI.1_2001=2001,sapo_U65427_GI.1_1996=1996,MG012439.1_Sapovirus_PE_Lima1863_GI.1_2016=2016,MG012438.1_Sapovirus_Nashville9478_GI.1_2014=2014,MG012437.1_Sapovirus_Nashville9432_GI.1_2014=2014,MG012436.1_Sapovirus_Lima1870_GI.1_2016=2016,KX980412.1_Sapoviru_GI/Hunan/CHN_GI.1_2016=2016,AY646854.2_Chanthaburi-74_Thailand_GI.1_2002=2002,KT327081.1_Sapovirus_Zhejiang1/CHN_GI.1_2014=2014,KP298674.1_Sapovirus/Seoul/ROK62_KOR_GI.1_2013=2013,MG012400.1_Sapovirus_US/Nashville9491_GI.1_2014=2014,MG012399.2_Sapovirus_US/Portland3639_GI.1_2014=2014,MG012398.1_Sapovirus_PE/Lima1845_GI.1_2014=2014,MG012397.1_Sapovirus_US_Nashville9427_GI.1_2014=2014,MG012435.1_Sapovirus_US_Nashville9691-1_GI.1_2013=2013,19_peru_SP088X_GI.1_2017=2017,22_peru_SP088X_GI.1_2017=2017,25_peru_SP265X_GI.2_2018=2018,26_peru_SP088X_GI.1_2017=2017,28_peru_SP088X_GI.1_2017=2017,30_peru_SP088X_GI.1_2017=2017,1_peru_SP031X_GI.1_2017=2017,2_peru_SP031X_GI.1_2017=2017,3_peru_SP031X_GI.1_2017=2017,5_peru_SP031X_GI.1_2017=2017,9_peru_SP0051X_GI.1_2017=2017,11_peru_SP051X_GI.1_2017=2017,s64_02_miyagi_outbr_GI.1_2013K9_2013=2013,s65_03_miyagi_outbr_GI.1_2013K9_2013=2013,s90_5_miyagi_outbr_GI.1_2015K4_2015=2015,s84_11_miyagi_outbr_GI.1_2016K111_2016=2016,s82_09_miyagi_outbr_GI.1_2016K111_2016=2016,s93_08_miyagi_outbr_GI.1_2015K4_2015=2015,s92_07_miyagi_outbr_GI.1_2015K4_2015=2015,s91_06_miyagi_outbr_GI.1_2015K4_2015=2015">
#                        <taxa id="TaxonSet.sav GI1" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:sav GI.1.clock" name="distribution">
#            <parameter id="clockRate.c:sav GI.1.clock" name="x">1.0E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:sav GI.1.tree" name="distribution" x="@popSize.t:sav GI.1.tree">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI1" id="treeLikelihood.sav GI1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.1.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mode" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:sav GI.1.mode" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mode" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mode" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mode" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:sav GI.1.clock" id="StrictClock.c:sav GI.1.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	popSize	CoalescentConstant
89920000	-2277.982128249273	-2073.576292780052	-204.405835469221	-2073.576292780052	46.5413201639287	3.326679713546438E-4	1.0	18.983662230217057	-201.46225674258582
89930000	-2264.855128408405	-2085.5044434597626	-179.35068494864262	-2085.5044434597626	40.2712268512087	5.375903172840275E-4	1.0	10.875018875088996	-176.96421663602902
89940000	-2279.8508001361442	-2083.592156960559	-196.25864317558538	-2083.592156960559	45.513870256890456	3.575828043951299E-4	1.0	19.571762614741818	-193.2845553310517
89950000	-2281.0506374844085	-2082.1679560369266	-198.88268144748173	-2082.1679560369266	44.413406949943315	2.65661357662938E-4	1.0	14.688467675875085	-196.19561877343273
89960000	-2284.9848576200757	-2093.7138933385554	-191.27096428152007	-2093.7138933385554	44.56219096550637	3.7703265235641077E-4	1.0	14.178566832819632	-188.61923283514176
89970000	-2295.5836345775724	-2081.4179527108167	-214.1656818667555	-2081.4179527108167	60.93780776068486	2.570077264788802E-4	1.0	21.52778350572699	-211.09633750978583
89980000	-2296.9642505144066	-2089.221413964048	-207.74283655035825	-2089.221413964048	58.255442444458225	2.459033106726225E-4	1.0	19.047334661900578	-204.79590937133537
89990000	-2279.1612548780117	-2090.320360666826	-188.8408942111854	-2090.320360666826	48.15071998052748	3.869501065523096E-4	1.0	12.308699508372996	-186.3305879217061
90000000	-2279.2350127244836	-2080.8262009182804	-198.40881180620326	-2080.8262009182804	46.98915879242699	2.979959035014487E-4	1.0	16.44069711711059	-195.60905201375704
90010000	-2290.1855738370223	-2083.29118750339	-206.8943863336323	-2083.29118750339	45.1066644163956	3.9982680829163733E-4	1.0	16.808976961267547	-204.07247324700083
90020000	-2297.2857976506893	-2080.3322255784246	-216.95357207226476	-2080.3322255784246	49.1850364604762	3.0567453522205626E-4	1.0	24.52042146872328	-213.7540657725711
90030000	-2280.5854684973915	-2081.7607068951074	-198.82476160228424	-2081.7607068951074	48.135975609059656	2.467271474902411E-4	1.0	17.549321115425663	-195.9597463360023
90040000	-2283.1303469273143	-2081.959625454391	-201.17072147292365	-2081.959625454391	48.724221129558224	2.695557892128849E-4	1.0	14.650187609074191	-198.4862683314624
90050000	-2285.1351829090336	-2088.568905943358	-196.56627696567543	-2088.568905943358	47.29123200633624	3.8954125660640597E-4	1.0	19.00025573439556	-193.62182452689453
90060000	-2287.4665199649653	-2086.596095111903	-200.87042485306193	-2086.596095111903	50.877117903336675	3.1346724018565663E-4	1.0	12.363167400119563	-198.35570317171633
90070000	-2278.845947226232	-2088.2838746017783	-190.56207262445372	-2088.2838746017783	41.713384946889555	4.202206156971168E-4	1.0	15.169654673311681	-187.84277559514197
90080000	-2271.121868324195	-2089.970439705754	-181.15142861844126	-2089.970439705754	45.43713096249535	3.933272898731085E-4	1.0	9.719323945728183	-178.87731255529644
90090000	-2295.5732488822623	-2096.301720949802	-199.27152793246006	-2096.301720949802	51.00666154464836	3.941000907684608E-4	1.0	19.989128715103085	-196.27633937093552
90100000	-2310.637209043026	-2081.4072248839234	-229.22998415910232	-2081.4072248839234	61.641903881850666	2.8823972389412994E-4	1.0	33.82609794710626	-225.70875152593868
90110000	-2283.6390185454843	-2087.1976542663483	-196.44136427913608	-2087.1976542663483	50.196187324063594	3.0111843297482517E-4	1.0	16.910542061677972	-193.61342706105174
90120000	-2283.0805980996656	-2083.6235696957215	-199.45702840394418	-2083.6235696957215	49.04866242882713	4.011821268228372E-4	1.0	14.401696810339029	-196.7896823702528
90130000	-2290.1076395656864	-2087.58248746088	-202.52515210480604	-2087.58248746088	55.99694189951822	3.246999298101275E-4	1.0	15.328785656785927	-199.79541962857678
90140000	-2291.2939342825184	-2090.6029937464646	-200.69094053605397	-2090.6029937464646	58.9610122358806	3.2669489872158016E-4	1.0	19.2849124512636	-197.73161748413634
90150000	-2300.1716009399292	-2082.432274849559	-217.73932609037035	-2082.432274849559	50.66245391780301	2.677586446578814E-4	1.0	32.98476770777118	-214.24328022007984
90160000	-2308.5156070353337	-2093.118393983412	-215.39721305192205	-2093.118393983412	52.040405693439574	2.505722618085375E-4	1.0	20.96264212661657	-212.35447114475437
90170000	-2283.9514804069217	-2081.6221335191135	-202.32934688780827	-2081.6221335191135	47.949306777763624	3.179748994879066E-4	1.0	17.674539533205397	-199.45722172823454
90180000	-2280.901351215005	-2084.821774296962	-196.0795769180431	-2084.821774296962	44.819274378644074	3.6538173130951215E-4	1.0	14.093439570702223	-193.43386750760828
90190000	-2291.657596040444	-2080.3522093169063	-211.30538672353748	-2080.3522093169063	53.49178349847601	3.535428179926245E-4	1.0	23.3525691257705	-208.15467971867548
90200000	-2300.6443713637345	-2083.883962216871	-216.7604091468634	-2083.883962216871	46.96757955364948	4.3133722754510787E-4	1.0	19.559756542983674	-213.78693492901192
90210000	-2286.395877322799	-2088.827522603805	-197.5683547189943	-2088.827522603805	58.486294018389735	3.322835525044389E-4	1.0	14.99007839493674	-194.8609661770778
90220000	-2303.670427222917	-2086.1383447103335	-217.53208251258363	-2086.1383447103335	48.03480911952292	3.5298976114255415E-4	1.0	24.16388342645041	-214.3472234145842
90230000	-2277.710413095593	-2093.0682422461805	-184.64217084941268	-2093.0682422461805	44.94735737082132	4.524087238947776E-4	1.0	11.87541971683891	-182.16770015554067
90240000	-2276.124693143901	-2086.079267893751	-190.04542525014972	-2086.079267893751	42.4286063570831	3.9772543398573426E-4	1.0	14.271293896434436	-187.38717515028134
90250000	-2269.4605049059523	-2089.568834090709	-179.8916708152432	-2089.568834090709	43.08224691130273	4.7492161918380644E-4	1.0	10.92382050834883	-177.50072504271247
90260000	-2277.6119268214666	-2096.343308882574	-181.2686179388923	-2096.343308882574	44.719296360006446	3.875879122567841E-4	1.0	12.666285758632347	-178.7296741399731
90270000	-2288.8819266744304	-2083.0586119558657	-205.82331471856477	-2083.0586119558657	51.8409972482954	3.3288448060904364E-4	1.0	15.868768739478094	-203.05896177119013
90280000	-2303.9651553077047	-2084.6748456143314	-219.29030969337325	-2084.6748456143314	50.81641265829998	3.048590355337766E-4	1.0	25.4651579511486	-216.05299853037974
90290000	-2282.5855767935186	-2083.0254425205294	-199.56013427298942	-2083.0254425205294	47.857671082009595	3.380738646219991E-4	1.0	18.81463572804305	-196.62549920985197
90300000	-2290.3473601855826	-2083.008916074245	-207.33844411133748	-2083.008916074245	49.17388081439036	3.180336386084657E-4	1.0	20.034583004594076	-204.3409841808129
90310000	-2312.682435477428	-2085.582239453126	-227.10019602430185	-2085.582239453126	61.27992341588729	2.2631798195463473E-4	1.0	21.473575646296254	-224.0333728847641
90320000	-2289.391604194009	-2081.410025142486	-207.9815790515227	-2081.410025142486	54.83397669383456	3.142982318145757E-4	1.0	20.172398367741174	-204.9772637989537
90330000	-2277.628460922981	-2087.2288222527854	-190.3996386701957	-2087.2288222527854	50.54653676731992	3.8522574828905073E-4	1.0	15.653035831606246	-187.64897378917155
90340000	-2269.7138940117475	-2082.777702832209	-186.93619117953838	-2082.777702832209	43.90811649468652	4.0040093993467683E-4	1.0	13.21319622225806	-184.35497513551968
90350000	-2283.823711080921	-2092.031578175335	-191.79213290558556	-2092.031578175335	51.78411968174676	5.208424175718992E-4	1.0	14.746373065805587	-189.10113574688026
90360000	-2288.119638300274	-2093.497814581736	-194.62182371853825	-2093.497814581736	45.794192534756576	4.0911911436711284E-4	1.0	12.148200137828672	-192.12464269652926
90370000	-2282.806817763395	-2097.1332909021344	-185.67352686126077	-2097.1332909021344	45.79346596537269	4.5245786386424275E-4	1.0	14.834098478638596	-182.97659837925747
90380000	-2279.938716002464	-2093.4803206244314	-186.45839537803235	-2093.4803206244314	43.90607696879827	3.782627715760925E-4	1.0	11.981566062190572	-183.97502607083425
90390000	-2294.5780235247425	-2101.632750473348	-192.94527305139425	-2101.632750473348	45.01054372737959	3.439039101835323E-4	1.0	15.583960602284046	-190.19903083258478
90400000	-2285.084092062222	-2084.0511853299604	-201.03290673226175	-2084.0511853299604	43.88121690209104	2.98584688826478E-4	1.0	16.258099743509568	-198.2443155019144
90410000	-2299.9973003765826	-2086.8514619766547	-213.1458383999281	-2086.8514619766547	53.915112624378935	3.925506916869091E-4	1.0	25.485028616456184	-209.90774723326223
90420000	-2269.0590588069217	-2084.9895273987518	-184.06953140816984	-2084.9895273987518	41.365044651770354	4.7325043994434136E-4	1.0	15.353093890310758	-181.33821439807434
90430000	-2286.2012570322963	-2095.7461748283913	-190.45508220390482	-2095.7461748283913	45.403075381499036	4.07504566309539E-4	1.0	13.825647579121643	-187.82855681642732
90440000	-2273.6324211505175	-2087.7472670924167	-185.88515405810074	-2087.7472670924167	45.450862479046755	3.3610263132646297E-4	1.0	11.837642771741848	-183.41386953869048
90450000	-2304.5456722970107	-2078.817372440621	-225.7282998563898	-2078.817372440621	50.7042516145962	2.3024938070309025E-4	1.0	29.114809194440948	-222.35705290463616
90460000	-2303.5846035157992	-2079.876483921148	-223.70811959465138	-2079.876483921148	54.153484614558884	2.3577110229645035E-4	1.0	24.924297023420642	-220.4922764828754
90470000	-2300.344370079554	-2081.4763465144997	-218.86802356505444	-2081.4763465144997	48.60696380000159	3.6950749952563563E-4	1.0	25.88074460692864	-215.614524324316
90480000	-2273.7862305503413	-2086.191143740003	-187.5950868103382	-2086.191143740003	45.49509752582993	4.784339499480578E-4	1.0	12.428773402081976	-185.07507259012874
90490000	-2286.0919078575816	-2083.5427279447886	-202.54917991279325	-2083.5427279447886	45.18894403191522	3.8013282036994676E-4	1.0	14.422005080912616	-199.88042474199582
90500000	-2280.9243809694917	-2078.394937272401	-202.5294436970909	-2078.394937272401	46.00112862354243	3.396534533491765E-4	1.0	16.837066216961443	-199.70586091859875
90510000	-2280.7055628407097	-2093.826363623411	-186.87919921729886	-2093.826363623411	47.05458397207944	4.7858136023666515E-4	1.0	13.15295957776968	-184.30255242104968
90520000	-2302.2971332952975	-2089.2888697254775	-213.0082635698202	-2089.2888697254775	52.69801976644829	2.875451417706049E-4	1.0	23.1484525759636	-209.86633563489298
90530000	-2291.937056961498	-2087.6124882966797	-204.3245686648182	-2087.6124882966797	45.61069316081261	2.905722450215249E-4	1.0	15.524392484584643	-201.58215616919205
90540000	-2291.129397375176	-2081.5284950569453	-209.60090231823062	-2081.5284950569453	54.567804078031436	3.1219551031556734E-4	1.0	21.699882830181707	-206.5235954572296
90550000	-2285.9881601361453	-2082.3463126204474	-203.64184751569786	-2082.3463126204474	56.01660433322502	2.8048433511445686E-4	1.0	15.79509152624733	-200.8821482868264
90560000	-2273.617733487662	-2085.6242326551114	-187.99350083255047	-2085.6242326551114	44.65065959985229	3.7704959475593923E-4	1.0	9.059871940656462	-185.78964584718085
90570000	-2277.5766757360525	-2088.710883248504	-188.8657924875483	-2088.710883248504	45.556617229417505	3.798364829487115E-4	1.0	13.470811035871046	-186.26526728840625
90580000	-2278.280859259866	-2078.287324142204	-199.99353511766165	-2078.287324142204	43.77146688818375	3.385300968949253E-4	1.0	19.691635152916117	-197.0133411836178
90590000	-2296.331016865171	-2078.6917578448206	-217.6392590203505	-2078.6917578448206	51.95644036471304	2.6563439447044123E-4	1.0	23.256661159420624	-214.49266742787037
90600000	-2304.82135660138	-2079.3484281200213	-225.47292848135876	-2079.3484281200213	56.002383218903546	2.036947130587333E-4	1.0	20.591189072079718	-222.44806521200695
90610000	-2312.730126335204	-2087.7931771870044	-224.93694914819977	-2087.7931771870044	48.010399962964605	2.4651161771239424E-4	1.0	27.597807981800525	-221.61921279957994
90620000	-2277.398525007291	-2079.2361550341852	-198.1623699731056	-2079.2361550341852	45.74498073415888	3.655559997904075E-4	1.0	17.714776954398282	-195.2879708256437
90630000	-2306.575035479004	-2091.387946898742	-215.187088580262	-2091.387946898742	79.08760843204294	2.2861883351664187E-4	1.0	24.178199252108097	-212.00163721046613
90640000	-2303.703726191796	-2089.7963099636345	-213.9074162281611	-2089.7963099636345	64.86397370497045	2.622951608117792E-4	1.0	23.00663635988068	-210.77163351646476
90650000	-2297.825274802294	-2085.559457328184	-212.2658174741101	-2085.559457328184	59.89978666755608	2.671535400377788E-4	1.0	19.07922944279348	-209.31721719450329
90660000	-2315.249973483292	-2081.2153791200344	-234.03459436325716	-2081.2153791200344	57.2559344540708	2.033305649590716E-4	1.0	32.236334819233555	-230.56150013634823
90670000	-2296.8328552214207	-2076.8195644935045	-220.0132907279163	-2076.8195644935045	50.884488529936476	3.117059287512774E-4	1.0	23.170910628498653	-216.87039308819433
90680000	-2299.2101829797625	-2090.0894252502353	-209.12075772952707	-2090.0894252502353	44.74020242574652	4.140778466226301E-4	1.0	15.58668834826175	-206.37434049055753
90690000	-2305.6602181449957	-2107.744197020221	-197.91602112477474	-2107.744197020221	54.56603344302936	3.3080845357015635E-4	1.0	16.356262273363555	-195.1214102871011
90700000	-2300.067429646334	-2087.247428848777	-212.82000079755704	-2087.247428848777	47.29456400814805	3.065789919078096E-4	1.0	21.065447827173553	-209.77236664305113
90710000	-2296.9057051953046	-2081.622556911329	-215.2831482839754	-2081.622556911329	46.71267689893674	2.607824307951888E-4	1.0	21.55616717878006	-212.21248632837754
90720000	-2280.1165028790315	-2078.369040271037	-201.74746260799444	-2078.369040271037	49.20125241895177	2.759956069556939E-4	1.0	19.706952350806358	-198.76649112330057
90730000	-2295.9298685776216	-2079.8107051679785	-216.11916340964308	-2079.8107051679785	49.101802823329145	3.2060147349072254E-4	1.0	22.471181437408838	-213.00692974639418
90740000	-2296.568693640271	-2084.364990253406	-212.20370338686462	-2084.364990253406	52.97637656885327	2.6566689176982396E-4	1.0	22.435236685679612	-209.09307059765146
90750000	-2298.4656462520657	-2081.80242866884	-216.66321758322556	-2081.80242866884	55.19453428359733	3.054407143244684E-4	1.0	22.07115844937483	-213.5689458745576
90760000	-2278.8545631167594	-2075.370057013657	-203.4845061031023	-2075.370057013657	49.05730350183991	3.8111174977552325E-4	1.0	16.11454420203141	-200.70478387231609
90770000	-2290.3113485953972	-2079.0000075228454	-211.31134107255164	-2079.0000075228454	45.54898856608747	3.394395483598427E-4	1.0	20.875246607488585	-208.27277698835212
90780000	-2279.066773297799	-2086.7286392256883	-192.3381340721107	-2086.7286392256883	47.20254761630288	4.2311171750373725E-4	1.0	14.971761336206088	-189.6319682228711
90790000	-2260.0140983057413	-2083.796262986203	-176.21783531953832	-2083.796262986203	39.63324579606248	3.8901646530409176E-4	1.0	11.423029431619284	-173.7822038762671
90800000	-2255.9047036313705	-2099.5952814270463	-156.30942220432428	-2099.5952814270463	43.88977097536834	4.1400150861640815E-4	1.0	6.527799107749568	-154.43335236107143
90810000	-2281.1587172798927	-2095.52720505078	-185.63151222911276	-2095.52720505078	42.56095250645115	4.404724265265811E-4	1.0	14.991310852035014	-182.92404147238702
90820000	-2286.326747682132	-2100.9872014036855	-185.33954627844662	-2100.9872014036855	43.68061248033477	5.820175813224717E-4	1.0	13.669482480214894	-182.72438048649508
90830000	-2285.554777373255	-2096.009922925946	-189.54485444730906	-2096.009922925946	43.68405796258422	2.9554847107479454E-4	1.0	16.56919290870099	-186.7373093250411
90840000	-2274.1131878413744	-2093.2853884369515	-180.827799404423	-2093.2853884369515	41.224121697044694	4.459451971532195E-4	1.0	12.241152930396732	-178.3229959381149
90850000	-2284.387155662816	-2093.9130062966783	-190.47414936613757	-2093.9130062966783	53.70777012818907	4.161726431058679E-4	1.0	12.944628066913165	-187.91346848514186
90860000	-2296.524504280938	-2087.302443265454	-209.22206101548417	-2087.302443265454	43.62351377131132	3.3152181134528483E-4	1.0	17.28224858505545	-206.372381134124
90870000	-2282.691820343136	-2085.7748568119805	-196.9169635311556	-2085.7748568119805	46.292967875079015	3.2806997297373056E-4	1.0	14.113133304946352	-194.26985772722549
90880000	-2280.8238812824243	-2076.900754202902	-203.92312707952206	-2076.900754202902	44.427017113576895	3.5839300365049303E-4	1.0	17.30482988412391	-201.07214143292953
90890000	-2271.245889015656	-2086.802730394954	-184.4431586207021	-2086.802730394954	42.024451293759	4.1616575243105526E-4	1.0	11.964233705472427	-181.96123694606698
90900000	-2307.7183924436645	-2100.1739982014537	-207.54439424221073	-2100.1739982014537	48.41905549430431	4.413782434459374E-4	1.0	21.07974117876747	-204.49608179666004
90910000	-2287.239083203274	-2072.6745945426533	-214.5644886606206	-2072.6745945426533	49.79310394722796	2.939748829303132E-4	1.0	15.50334067850569	-211.82343313227264
90920000	-2296.6635149628105	-2083.833582355661	-212.8299326071497	-2083.833582355661	53.29402307712692	2.5048397114058344E-4	1.0	20.46323060102652	-209.81130296070245
90930000	-2277.1633815146424	-2079.872754602943	-197.29062691169918	-2079.872754602943	43.67435458166975	3.81734661350074E-4	1.0	11.219280312568998	-194.8729931569267
90940000	-2286.6293923324183	-2078.257792767497	-208.3715995649211	-2078.257792767497	46.614889779282386	2.8816755933763744E-4	1.0	19.106295236152967	-205.42158169065667
90950000	-2287.4670269037306	-2084.201196469099	-203.26583043463137	-2084.201196469099	46.64061747631399	3.8080975830481165E-4	1.0	16.00862716723228	-200.49270265975454
90960000	-2267.836548575439	-2081.7443145418642	-186.09223403357484	-2081.7443145418642	38.862096486447726	5.313669014828866E-4	1.0	13.629000925970557	-183.48003409018827
90970000	-2276.0340357756318	-2089.576394700055	-186.45764107557684	-2089.576394700055	47.161608074114184	2.9319559023486305E-4	1.0	9.78799937309152	-184.1764839940451
90980000	-2291.7629252378674	-2087.137723177128	-204.62520206073958	-2087.137723177128	41.7615422824591	4.1968667278279633E-4	1.0	20.155914607276046	-201.62170428652098
90990000	-2303.427182877737	-2086.3198483239676	-217.1073345537694	-2086.3198483239676	47.59328468633496	3.7387421496138133E-4	1.0	26.65186091665668	-213.82447557757826
91000000	-2288.652391416448	-2079.5899286712242	-209.06246274522377	-2079.5899286712242	45.02598136714177	3.6025150665288465E-4	1.0	21.140225419217874	-206.0112851016778
91010000	-2277.097027005332	-2082.1659829685386	-194.93104403679345	-2082.1659829685386	45.06950629528867	2.829703927125736E-4	1.0	16.449460347619613	-192.13075136573602
91020000	-2286.2170389498724	-2081.715822778886	-204.5012161709867	-2081.715822778886	50.14279392580267	2.8655330305375965E-4	1.0	12.79200382825134	-201.95239589618592
91030000	-2298.77841202666	-2086.68615232165	-212.09225970501043	-2086.68615232165	47.67719133605486	2.837555090920847E-4	1.0	24.308966368674643	-208.90141443635744
91040000	-2272.3392717918778	-2081.6848058454325	-190.65446594644516	-2081.6848058454325	46.952369251274995	3.2416674874587983E-4	1.0	12.536369139707244	-188.12583199545395
91050000	-2279.03342879275	-2079.4624869728177	-199.57094181993213	-2079.4624869728177	45.78176443904772	3.707333633959241E-4	1.0	15.930617406086085	-196.80269893931703
91060000	-2282.1510675910886	-2089.521159357364	-192.6299082337244	-2089.521159357364	43.84916131957497	3.758136351401671E-4	1.0	18.87960482694593	-189.69182600400225
91070000	-2290.438020007829	-2091.2658594320474	-199.17216057578176	-2091.2658594320474	51.21825238357579	3.520663804136545E-4	1.0	14.954502430412331	-196.46714815537254
91080000	-2291.6049276022964	-2086.6387618905014	-204.96616571179484	-2086.6387618905014	48.15449174544301	3.301291879275015E-4	1.0	15.243081614324035	-202.24203997631284
91090000	-2293.649975720232	-2081.086386940529	-212.5635887797032	-2081.086386940529	52.458560398493155	3.509697278072095E-4	1.0	18.647871784411898	-209.63785675356115
91100000	-2280.3694707134487	-2080.878934863437	-199.49053585001167	-2080.878934863437	48.228576257525944	2.988458514413781E-4	1.0	17.2255155791339	-196.64414410153472
91110000	-2289.8490964350412	-2089.463848869143	-200.38524756589834	-2089.463848869143	48.65634534012549	4.470442919119697E-4	1.0	20.680387835209906	-197.35606176231357
91120000	-2294.837618059531	-2082.731799057726	-212.1058190018046	-2082.731799057726	57.12409624698876	2.4284737789753393E-4	1.0	19.009051432593864	-209.16090374488726
91130000	-2278.753666340458	-2085.859471555611	-192.89419478484714	-2085.859471555611	58.01714436310458	4.0825391746901875E-4	1.0	13.464336024109864	-190.29415037104266
91140000	-2275.7574249209597	-2080.195022760882	-195.5624021600778	-2080.195022760882	47.98831705379761	3.4152483000139395E-4	1.0	15.219316365279981	-192.83983672552034
91150000	-2282.899201783767	-2079.566669213615	-203.3325325701516	-2079.566669213615	52.54523542944576	4.243609456116604E-4	1.0	16.747652101884327	-200.51427449472752
91160000	-2292.9869585568817	-2087.7196676630692	-205.2672908938127	-2087.7196676630692	49.43301729900785	4.1027023510107464E-4	1.0	14.3295609237021	-202.6049662927978
91170000	-2284.385590333862	-2078.1338177350895	-206.2517725987729	-2078.1338177350895	43.79643345499704	3.1604160534884227E-4	1.0	12.98700527153771	-203.68782333573623
91180000	-2288.734486361614	-2079.843223644999	-208.89126271661488	-2079.843223644999	49.06520087903713	3.187461459926628E-4	1.0	15.70866959959515	-206.13704995287316
91190000	-2304.5527416324535	-2090.1606870330615	-214.3920545993918	-2090.1606870330615	49.51135687661712	3.3176777791171113E-4	1.0	24.552549304271274	-211.1912389092279
