#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:sav GI.2.tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:sav GI.2.tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.2.tree">
#                    <trait id="dateTrait.t:sav GI.2.tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="FJ844411.5_GI.2/Kecskemet/HUN3739_HUN_2008=2008,SaV/9-5/Taipei/07/TW_EU124657.1_GI.2_2007=2007,Potsdam/2000-AF294739._GI.2_2000=2000,Parkville_U73124.1_GI.2_1997=1997,Nobeoka-1-3-day6/2005_AB455800.1_GI.2_2005=2005,Nobeoka-1-3-day28/2005_AB455802_GI.2_2005=2005,Nobeoka-1-3-day14/2005_AB455801.1_GI.2_2005=2005,Nobeoka-1-2-day25/2005_AB455799_GI.2_2005=2005,Nobeoka-1-2-day15/2005__AB455798.1_GI.2_2005=2005,Nobeoka-1-1-day3/2005_AB455796.1_GI.2_2005=2005,Nobeoka-1-1-day11/2005_AB455797.1_GI.2_2005=2005,Miyagi/GeO38/2009_AB630340_GI.2_2009=2009,Houston/90_U95644.1_GI.2_1990=1990,AF294739_Potsdam_germany_GI.2_2000=2000,AB614356_BR_DF01_BRA_GI.2_2009=2009,Chiba/041413/2004_AB258427.1_GI.2_2004=2004,MK250983/BRA/2015/GI.2/TO-65_2015=2015,MK250985_BRA/TO-66_2015=2015,MK250987_Hu/BRA/GI.2/TO-89_2014=2014,MK250988_Hu/BRA/GI.2/TO-90_2015=2015,MK250986_Hu/BRA/GI.2/TO-07_2013=2013,MK250984_Hu/BRA/GI.2/TO-31_2014=2014,MG012442.1_SapovirusUS/Oakland3023_GI.2_2016=2016,Aichi/2010_AB607855.1_GI.2_2010=2010,MG012441.1_Sapovirus/Oakland6371_GI.2_2016=2016,MG012440.1_Sapovirus_Nashville9411_GI.2_2015=2015,KM092508.1_isolate_13-SaV-2-3_GI.2_2013=2013,KM092507.1_isolate_13-SaV-2-2_GI.2_2013=2013,KM092506.1_Sapovirus_isolate_13-SaV-1-2_GI.2_2013=2013,JX993277.1_Sapovirus_G1/BE-HPI01/DE_GI.2_2012=2012,LC081178.1_Sapovirus_OH13068_GI.2_2013=2013,LC081170.1_Sapovirus_OH13033_GI.2_2013=2013,LC081169.1_Sapovirus_OH13028_JPN_GI.2_2013=2013,LC081166.1_Sapovirus_OH13019_JPN_GI.2_2013=2013,LC081164.1_Sapovirus_OH13013_JPN_GI.2_2013=2013,LC081162.1_Sapovirus_OH12095_JPN_GI.2_2012=2012,LC081155.1_Sapovirus/OH12009_GI.2_2012=2012,MG132178.1/Shenzhen-23_CHN_GI.2_2016=2016,MG132174.1_/Shenzhen-4_CHN_GI.2_2016=2016,MG515479.1_Shenzhen-22_CHN_GI.2_2016=2016,MG515478.1_Shenzhen-10_CHN_GI.2_2016=2016,MG515477.1_Sapovirus_Shenzhen-5_CHN_GI.2_2016=2016,MG515476.1_Sapovirus/Shenzhen-2_CHN_GI.2_2016=2016,23_peru_SP265X_GI.2_2018=2018,18_peru_SP223X_GI.2_2018=2018,17_peru_SP223X_GI.2_2018=2018,16_peru_SP223X_GI.2_2018=2018,15_peru_SP223X_GI.2_2018=2018,14_peru_SP223X_GI.2_2018=2018,s67_22_miyagi_outbr_GI.2_2013k4_2013=2013,s66_21_miyagi_outbr_GI.2_2013k4_2013=2013,s70_25_miyagi_outbr_GI.2_2013k4_2013=2013,s69_24_miyagi_outbr_GI.2_2013k4_2013=2013,s68_23_miyagi_outbr_GI.2_2013k4_2013=2013,SN091X_TG22010_phil_batch7_2018=2018,SN091X_TG21997_phil_batch7_2018=2018,SN091X_TG21995_phil_batch7_2018=2018">
#                        <taxa id="TaxonSet.sav GI" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:sav GI.2.tree" jeffreys="true" parameter="@bPopSizes.t:sav GI.2.tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:sav GI.2.clock" name="distribution">
#            <parameter id="clockRate.c:sav GI.2.clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI" id="treeLikelihood.sav GI" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.2.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mod" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sav GI.1.mod" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mod" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mod" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mod" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:sav GI.2.clock" id="StrictClock.c:sav GI.2.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
26870000	-2794.082646830746	-2639.580415636412	-154.50223119433375	-2639.580415636412	31.212570298987306	0.001649210493504123	-143.70630797464116	1.5834111411385936	2.617978494897911	7.369997220488194	4.2163411358852	1.8440187361135723	2	13	23	14	4
26880000	-2808.5641207777185	-2638.1474343019304	-170.41668647578788	-2638.1474343019304	36.5203943366656	0.0015759635309542937	-154.10344172282842	1.7628121677001818	10.780323645299532	7.982356169474366	9.581916658765868	3.912627629605615	6	14	8	15	13
26890000	-2800.1211137174214	-2642.9772460119484	-157.1438677054732	-2642.9772460119484	31.24641472766698	0.0016437918758464988	-145.17932924966917	1.7931333529910956	4.086841885073328	8.078063528847979	3.920597151911011	4.674672022085727	7	17	20	5	7
26900000	-2816.4344538333944	-2646.9057210662386	-169.52873276715565	-2646.9057210662386	38.49311321461192	0.0014833159699972809	-153.94974834231354	3.1479597884487784	14.794005412919827	7.737837087120065	4.356631967432833	5.610513862391205	15	3	20	13	5
26910000	-2802.783197635856	-2644.0407637286116	-158.74243390724467	-2644.0407637286116	33.600148653786974	0.0017531186666947863	-146.09599464994326	6.353782804450254	2.971243617872772	8.136900316769463	1.5093357401551653	2.9576975014629308	5	8	30	4	9
26920000	-2800.9414116643024	-2638.4001007580614	-162.541310906241	-2638.4001007580614	32.79253043378907	0.0016042399148533826	-149.87555428947636	3.274002430736012	3.520653866018691	8.627684788267697	5.586989442066358	5.509740313156764	9	5	10	8	24
26930000	-2828.5732736388954	-2649.0262575375154	-179.54701610137977	-2649.0262575375154	33.309598810330364	0.0016760643717335386	-166.50347767254343	5.415999196529433	10.363536211419516	3.91210790727935	3.831224180324339	5.168140948476532	17	4	1	5	29
26940000	-2806.909948689259	-2641.377894344057	-165.532054345202	-2641.377894344057	30.620589544644464	0.0017925568129969448	-153.2745622586749	7.140310879446553	7.02216970339857	1.0028101838043237	3.3914936927176473	2.186089657235649	14	29	6	3	4
26950000	-2820.2899412832035	-2646.872124897104	-173.41781638609922	-2646.872124897104	36.97262599686427	0.0015012174877801123	-159.42796033490657	2.49120309778388	7.081567505536917	13.22726199149113	2.0925135033074853	4.221672971885201	7	33	3	9	4
26960000	-2798.1857773215083	-2635.99619892842	-162.18957839308803	-2635.99619892842	36.5813604127209	0.0013612619797351054	-149.81118786776267	2.1263778813132994	2.807259398798197	8.352296714414564	7.786962185043477	3.3840890738885387	12	2	20	4	18
26970000	-2809.5832716158748	-2646.653823428772	-162.9294481871029	-2646.653823428772	32.082375389342694	0.0015274608954998258	-148.59351629611191	2.7204566650730118	5.758409777500381	9.67590188268632	14.862221135313604	4.193990182542456	6	10	19	6	15
26980000	-2799.7512884740554	-2644.219429194462	-155.53185927959362	-2644.219429194462	31.53403182361015	0.0015696854500668411	-143.0642253506559	3.090250144226715	5.674453792037931	7.200309990780073	7.582410270085678	2.4035463285188787	9	6	22	11	8
26990000	-2793.174934581822	-2634.3263646093137	-158.84856997250822	-2634.3263646093137	36.71735848088024	0.001544873544039218	-146.96449993356046	5.217075880660107	5.441194172576987	4.403991130299563	3.234769154654102	5.314343691331803	36	3	1	7	9
27000000	-2790.4905858133834	-2634.483065903947	-156.0075199094365	-2634.483065903947	38.30207093935618	0.0014882070598847994	-142.7490045728437	2.2611751233811495	4.088248321745952	11.671770583846703	4.944042461749416	5.323287783297614	7	1	8	31	9
27010000	-2795.1511659185926	-2635.976504423248	-159.17466149534442	-2635.976504423248	33.535406768401394	0.0016208166492712643	-147.60785648159992	2.8053429294342926	4.4293188173411275	9.851858620360705	1.8459176411139957	2.0755108539154357	5	24	14	1	12
27020000	-2804.315575776088	-2641.480671203987	-162.8349045721008	-2641.480671203987	31.146151717087342	0.0016166750107279178	-150.7674878074717	2.5639748913001568	6.6365415666472165	7.632055048427507	4.205894107854818	2.2434092570271673	10	8	26	6	6
27030000	-2784.7562037875578	-2630.440525647314	-154.31567814024342	-2630.440525647314	31.58427559242462	0.0018430607913708476	-141.5551060653069	5.194498903439876	1.8165546258991665	4.218133336320973	6.347063782413642	8.91494051176429	9	5	3	19	20
27040000	-2791.5156324677596	-2647.805904911965	-143.7097275557945	-2647.805904911965	34.30677023329552	0.0015554260480766223	-129.9132974968848	2.122089284821853	1.982297977873118	5.191569699869792	17.275029824058123	3.9813100502125764	9	5	20	3	19
27050000	-2801.279251267583	-2637.4512361604015	-163.82801510718127	-2637.4512361604015	35.43972762707707	0.0015222816873150314	-147.55179192080305	1.2512146219335964	5.1085012416099165	14.401776932891254	18.065029035014366	8.66009771562152	6	22	1	15	12
27060000	-2793.040638748297	-2645.2449610695353	-147.79567767876196	-2645.2449610695353	34.722967494608476	0.0020646758874404204	-133.37752372253416	2.438622144754682	7.2713440817635995	6.9869903385195355	12.725211494051536	5.08756973542847	10	17	6	5	18
27070000	-2804.1487644351955	-2636.7858367561594	-167.36292767903626	-2636.7858367561594	40.09702600348361	0.0013593503323708755	-151.63575030136195	1.7744639396111028	4.304656037809273	7.370130648006755	26.01120991955518	5.130073931767067	4	22	11	2	17
27080000	-2798.1267400578536	-2639.0287042890736	-159.0980357687801	-2639.0287042890736	32.29550147463537	0.0015756181903526412	-146.9062883965975	3.6394950461109827	3.9322859948189683	6.745177067673674	4.572499269407659	6.110124207324423	2	10	4	16	24
27090000	-2808.5044673336606	-2645.758688550373	-162.74577878328785	-2645.758688550373	32.692559225084985	0.0011691663185892517	-149.9083643844618	2.9088234332309253	7.6158263134113495	8.893265743332808	2.3401531276555914	3.7141139445237115	8	2	35	10	1
27100000	-2814.079629255903	-2639.889905148861	-174.189724107042	-2639.889905148861	35.14159825655039	0.0012261858310675842	-159.96679248456832	2.6000311189637304	2.981387920685414	10.869260286523472	8.443899763267837	9.548983575863591	13	1	13	16	13
27110000	-2803.368718223012	-2632.9041502404843	-170.46456798252768	-2632.9041502404843	38.89370842917268	0.0014130880151792364	-156.87657197736993	2.9828019051517054	6.541863234531207	8.057102824101085	8.76020600536375	6.615648853506744	12	23	4	8	9
27120000	-2788.879065917589	-2630.835481725834	-158.0435841917547	-2630.835481725834	33.496058473719415	0.0015646295006750922	-146.6905846647083	2.42362556040441	2.44868227930018	4.579087512104251	8.649544537530879	2.064050455313263	3	1	6	30	16
27130000	-2789.718722003412	-2639.9558438959443	-149.7628781074675	-2639.9558438959443	32.83072671309732	0.0020242745724407757	-136.9269092364214	2.8215017517448686	5.154935618742133	5.860559353681984	9.954018744239823	3.9107035171624904	6	14	13	9	14
27140000	-2785.0190215501575	-2633.596425424183	-151.42259612597425	-2633.596425424183	33.83021451709067	0.0014129465541974596	-139.6759038798217	1.7547754372439979	1.181447087548905	4.040584579513134	9.56545212006477	3.252962568587038	1	6	9	23	17
27150000	-2803.8048241929837	-2641.2789945917734	-162.52582960121038	-2641.2789945917734	35.57412318283701	0.001668873535872847	-148.95251232760478	5.266332028973173	5.152835916662152	7.497417763300462	10.873251161360379	3.5502738994128573	4	22	16	6	8
27160000	-2782.116195773432	-2644.268492502179	-137.8477032712531	-2644.268492502179	30.001342260207803	0.0022627873255403547	-127.80767672291661	1.0621844868555148	3.685136930998883	4.635946089727481	3.4914250378541674	1.2233490662657018	2	39	7	2	6
27170000	-2787.9062492646763	-2637.5145226670506	-150.39172659762562	-2637.5145226670506	33.55818557238131	0.0016243423368792335	-137.48256169081404	4.240952161946797	4.6238108026784746	10.125348964399274	4.754485529080829	4.110597875152791	26	6	7	6	11
27180000	-2789.014899264196	-2650.5722205823845	-138.44267868181151	-2650.5722205823845	31.40171550982261	0.001753809189260853	-126.06870044999523	2.023335958414781	4.005201926615388	7.239680672347506	9.672242612784437	1.9825588819884716	9	24	8	5	10
27190000	-2782.1881348060383	-2632.688859485625	-149.49927532041335	-2632.688859485625	33.016206408363146	0.001594133382133691	-138.92368323119982	3.6710088630570104	6.21552184800493	1.4879806965218225	2.3977504817002626	3.1931112831435406	20	19	5	10	2
27200000	-2790.8389700034854	-2639.404260823454	-151.4347091800313	-2639.404260823454	33.03195446797313	0.00195473135500745	-138.89362961378012	1.1915694984565903	4.143297874704224	8.387523528807964	6.079758566570071	3.714373664123113	3	28	8	7	10
27210000	-2806.9515583913976	-2653.456089039543	-153.4954693518549	-2653.456089039543	30.190770370293187	0.0017731716912759976	-137.86494831152422	3.377351913676173	7.590878878299113	19.123981803386354	13.66884218376536	1.6629365401440805	14	21	4	5	12
27220000	-2794.625593351201	-2637.660767979364	-156.96482537183715	-2637.660767979364	34.445140207874026	0.0017194748599895311	-143.68321131805763	5.900712581428961	3.837572028641032	5.229645456886856	10.34571491552072	4.183019621916276	10	3	18	10	15
27230000	-2792.7990623982632	-2635.7791058359076	-157.01995656235553	-2635.7791058359076	32.6441497870212	0.0017603601394673924	-144.6126078432806	2.154730091176027	7.264445507714494	6.259980500178957	2.5907967983939018	3.7719240083631074	14	1	23	3	15
27240000	-2796.905951665628	-2639.2307071727896	-157.67524449283846	-2639.2307071727896	34.44106037438789	0.0015253416810829601	-146.75933004969013	1.154920554605213	3.2088857970127562	6.554201491631024	2.8176590326436126	3.6490097886252526	6	2	36	2	10
27250000	-2788.7690666754906	-2639.0255025311003	-149.74356414439046	-2639.0255025311003	35.38048310996395	0.001627251160537682	-138.57562775956688	0.9333266055445169	0.7947265001946118	3.7100926040493816	7.467171450963065	5.089386866801364	2	4	27	7	16
27260000	-2811.3014616148653	-2639.500701440891	-171.80076017397406	-2639.500701440891	37.770992839098334	0.0018929967888988825	-155.52448278384617	1.3740467828819356	9.486636312468285	7.474242423933414	6.9072640312541695	5.737624105337106	5	4	25	21	1
27270000	-2788.757241286394	-2638.403487863944	-150.35375342245015	-2638.403487863944	30.02327727051328	0.0017047992895320063	-136.73004554399222	2.2945344234029728	6.925915391871834	9.607792068992888	8.859707446474731	2.2635490172793924	11	3	13	16	13
27280000	-2796.0122544290075	-2640.736758667454	-155.27549576155357	-2640.736758667454	31.80113885886327	0.0015021875876899255	-143.98376410833032	2.0330832055922823	3.970125933643411	4.517897576100002	5.379523935812251	5.496430360013432	11	1	16	22	6
27290000	-2816.184000122509	-2645.6748965233887	-170.50910359912018	-2645.6748965233887	36.29941071937661	0.0013546893894725695	-158.38130659047505	2.2604237842202988	2.0560242162468874	1.70665443862297	7.7265123621032545	7.184035367690621	1	3	9	18	25
27300000	-2806.8472578348433	-2636.8488974178663	-169.99836041697716	-2636.8488974178663	32.31678789234997	0.0014199493533268016	-157.36489348980763	5.933273704999854	2.3944479133699987	4.278681114195906	8.073297130841816	4.679356632546381	15	1	8	27	5
27310000	-2806.107062302922	-2648.1053517933856	-158.00171050953637	-2648.1053517933856	30.446507577071646	0.0020151019685119647	-143.16410849811732	2.3940286887345383	6.751738472892591	19.88433355947443	6.394096058961751	1.5963827204978898	4	31	3	4	14
27320000	-2795.3103520671048	-2645.0221547588576	-150.2881973082474	-2645.0221547588576	32.15726859320788	0.001907132458350466	-137.33404784466364	2.7141457195680596	6.156721307539624	7.184862429628312	7.67702425690975	4.802475559026805	20	2	4	15	15
27330000	-2805.3621125176087	-2641.5827615186417	-163.77935099896695	-2641.5827615186417	36.84113303438573	0.0012362669066163109	-150.83569838647918	1.2602760498552228	4.150458666449949	7.667083117905213	10.172621154689583	2.3780072734758586	9	16	24	6	1
27340000	-2786.632713838035	-2634.4792728089956	-152.15344102903947	-2634.4792728089956	36.08814587829326	0.0017847558748425897	-141.81289642447376	1.2631347309805072	1.9389324736002358	5.88530171804863	2.419562986949876	3.80767152468866	9	2	39	2	4
27350000	-2783.0164432597867	-2640.7373626421618	-142.27908061762508	-2640.7373626421618	30.697884389949678	0.0018725782651464365	-130.9418266289791	3.5662606141890603	3.57856772778518	4.811024661907666	5.245633739937532	4.473284648351357	8	24	15	5	4
27360000	-2782.866291368777	-2639.2307625736644	-143.6355287951126	-2639.2307625736644	31.494740166970768	0.0018792591404660336	-133.67971602597495	2.7992463550030826	3.0213832259341453	6.545638511286032	1.2892860545658484	1.5674464685599492	17	14	17	3	5
27370000	-2787.142568176583	-2655.893873710314	-131.24869446626894	-2655.893873710314	28.191462333940386	0.0026996867044221484	-123.02943260356166	2.6526838256790115	2.789086485623633	3.7955866266580145	2.117955800113947	0.39778856921700556	1	6	42	6	1
27380000	-2781.84735694158	-2635.215188699186	-146.63216824239393	-2635.215188699186	31.122610259090727	0.0017435005724832676	-134.89185106259433	3.5202287657693314	3.8560602392530625	5.117082607616676	7.507435023394947	2.519382765498253	26	1	8	9	12
27390000	-2776.7483168306976	-2640.6076112107976	-136.14070561990005	-2640.6076112107976	28.271855083505663	0.002247610402058717	-125.53450959663999	2.1362701159489035	6.0027705144842844	2.4139244179635244	2.531722860768717	3.100938265607231	6	36	3	3	8
27400000	-2789.503962901829	-2646.7113972814795	-142.79256562034928	-2646.7113972814795	28.836274927394772	0.0021932625401953716	-130.46821590298617	4.413945024785603	2.648226399157742	6.580423856466761	1.9058054734964065	4.721615004106231	5	14	20	15	2
27410000	-2794.364065677431	-2634.225133465001	-160.13893221242995	-2634.225133465001	33.0539494136707	0.0014916093269155357	-147.95271715574762	2.883545801881223	6.536938242484868	6.974272064980441	5.34718995452305	2.520249630622353	13	18	5	13	7
27420000	-2794.768836661676	-2645.6201454412217	-149.1486912204543	-2645.6201454412217	31.88025418688984	0.0021579478802804756	-136.7961530637885	4.294716263972543	4.499524739850404	4.690960866881864	8.257746655864786	3.521259740676725	4	8	21	12	11
27430000	-2812.952876639687	-2637.4199629180393	-175.5329137216478	-2637.4199629180393	40.91137801226795	0.001353423973727184	-162.67967298751424	4.86303249457383	5.013791948322581	2.234698164640119	5.967192649554586	7.998331219053715	2	3	2	44	5
27440000	-2807.423741514239	-2642.7735841269186	-164.6501573873201	-2642.7735841269186	32.3581133479402	0.0015897865959556617	-152.02321359867483	5.444755665490158	1.9445872750800217	4.485148035854422	5.225202915561034	8.306479494128878	8	3	23	1	21
27450000	-2795.133903046348	-2651.2543543149486	-143.87954873139947	-2651.2543543149486	28.478813909519964	0.002328242220593864	-132.66688861015348	3.1213096848275064	4.926920158451053	6.136794394095045	4.245388626537853	2.4006388929500253	7	12	9	17	11
27460000	-2786.7888625218484	-2635.3830131586524	-151.4058493631961	-2635.3830131586524	33.88285361512258	0.0014903006606086908	-139.8958890357637	1.594858209225015	2.9786952651297365	7.579852759762155	6.080204857477204	2.6743429945614534	2	5	16	20	13
27470000	-2793.7480230244555	-2638.8820141136757	-154.8660089107798	-2638.8820141136757	31.937000899550444	0.001743677256857926	-141.6706408198083	1.5639029259868096	6.343222163509567	5.533683481157602	6.785433908653037	4.569153383772328	12	10	10	21	3
27480000	-2804.178691212006	-2647.389078305058	-156.78961290694807	-2647.389078305058	33.18705450977667	0.001987717527624566	-145.39244410381346	1.1660847410691542	2.4753521184441207	7.164284987927613	3.5155506901851945	5.095562529311715	2	5	23	3	23
27490000	-2766.857803518001	-2634.7943422962603	-132.06346122174088	-2634.7943422962603	31.727020192329327	0.0019088409204995552	-119.85071903675265	0.9687625876297137	2.4132921126310576	9.146681667975228	5.74063492275595	3.0161714955058914	8	17	1	18	12
27500000	-2793.5307962148613	-2642.350617123634	-151.18017909122727	-2642.350617123634	31.657026952654146	0.0023291076773762727	-138.788695923691	1.0115023804912957	5.7611083242368135	4.237559333102268	3.193623137704271	2.6428771079791584	6	9	29	11	1
27510000	-2795.7814756768125	-2636.645540571069	-159.1359351057437	-2636.645540571069	34.20299465149616	0.0015885935906617924	-146.8826289612841	2.9151482477055897	6.525120333040045	4.138864882534659	5.535457779943762	4.9604857227538	14	31	1	3	7
27520000	-2802.840005322429	-2635.866016390321	-166.97398893210803	-2635.866016390321	34.58682772335433	0.0016238174353105943	-153.9692551702006	5.004218068217579	9.864580270734958	8.975072021197319	3.789576818092663	2.5208294741100215	29	10	1	3	13
27530000	-2810.3417762893296	-2642.5088193646698	-167.83295692465984	-2642.5088193646698	34.98099841405195	0.001383547380133442	-153.24031939773448	4.154902342929963	8.235272641085835	8.522216882760956	13.617255693802772	3.6339041418462936	1	7	32	2	14
27540000	-2801.8201373311413	-2636.6502175150335	-165.16991981610786	-2636.6502175150335	34.86505665461937	0.0014907985996545146	-152.43336333644598	0.9898540485668963	2.7419965275766414	7.720546640008771	6.841744376570341	8.958554836570585	4	5	11	25	11
27550000	-2793.0343040163525	-2637.5890613949928	-155.4452426213597	-2637.5890613949928	30.03308144227253	0.0016137102614782585	-140.37597284151337	2.228817788977672	6.768214793719331	15.39383367061555	12.321769318627226	2.4299224597017988	13	24	1	4	14
27560000	-2784.0615929777696	-2641.864953185062	-142.1966397927075	-2641.864953185062	28.788704447337402	0.002371995801886489	-132.09451308474274	1.928192923955863	4.049401274257614	3.264510998838635	4.293170995672219	2.2705667345147207	3	1	26	17	9
27570000	-2797.4292427205546	-2651.6306718698524	-145.7985708507023	-2651.6306718698524	28.970728088319213	0.001968617824284459	-134.5498766375574	1.4340463385166222	1.6739071547809645	6.463508807128364	5.430131991727908	3.1803433227041396	1	15	11	26	3
27580000	-2805.545766346739	-2639.35699856881	-166.1887677779293	-2639.35699856881	37.16671726275144	0.0013829542081568987	-152.3106082377597	4.524970960759596	4.950170899465346	3.9687799080026216	12.179146153306727	5.0772382376165535	1	3	21	23	8
27590000	-2808.639216650053	-2638.7075621810845	-169.9316544689686	-2638.7075621810845	36.4358005862753	0.0013555035662484683	-154.42674995031587	2.278963101887989	7.008894021138012	8.704149267535922	19.849671156162007	3.185186146938832	2	4	28	3	19
27600000	-2817.958148883859	-2641.276278094074	-176.68187078978508	-2641.276278094074	36.871518697994944	0.0015740903907927235	-163.269064891237	4.904926589746723	2.900431549260275	8.504059494202586	5.922854821663934	6.090482391290004	16	1	7	6	26
27610000	-2808.882711812923	-2636.518349546641	-172.36436226628203	-2636.518349546641	32.85942945113396	0.001534136125475939	-157.49692256698526	6.785607112601915	3.6829120619699087	10.309677479089633	8.337208508789072	9.417359634994083	3	14	14	11	14
27620000	-2801.1674125409813	-2648.1772256042277	-152.9901869367536	-2648.1772256042277	30.982197030844706	0.0017647404983818541	-139.55490779537118	1.830588585501864	5.400457890799376	6.999788268139813	5.979807334341468	10.193776417208452	12	19	22	2	1
27630000	-2801.524334942655	-2638.074493562229	-163.4498413804264	-2638.074493562229	32.74418676770435	0.0017538814826951927	-148.9413031913977	2.9033994702661694	8.66789550310202	13.335764649452898	9.130263895463424	1.8854429024011052	14	15	2	14	11
27640000	-2791.397583465563	-2635.5488162552283	-155.8487672103346	-2635.5488162552283	35.84512901696478	0.0016122179721116702	-143.89018117626057	1.9433874216541878	3.368379761179631	8.240934104970716	3.3074643845794203	5.0565793168955695	8	5	5	5	33
27650000	-2817.1800032885667	-2644.2396006431545	-172.94040264541223	-2644.2396006431545	31.61289899017219	0.0013793535160577064	-156.60746698557256	1.6130701194112984	5.884026460756096	9.966152215007911	24.469143996585125	7.612365275767663	6	1	11	1	37
27660000	-2815.0069146757846	-2645.5072161199455	-169.49969855583922	-2645.5072161199455	35.39479277013183	0.0015377728691318958	-157.53678907546637	3.41827215699445	5.926168503573358	3.6059805612339373	5.955322486180328	3.9585710531954206	3	3	13	36	1
27670000	-2801.7580261617545	-2641.7702225337853	-159.98780362796907	-2641.7702225337853	31.438304134154947	0.0015313066706023183	-145.63232381993453	6.116003198936328	9.361718917722234	7.181264654387724	11.140885205416284	2.9609516036358707	15	17	3	2	19
27680000	-2801.687506919592	-2641.138514057602	-160.5489928619902	-2641.138514057602	34.569817582361104	0.0016934423764795234	-147.67271036437623	2.9520083164014888	5.333311867249639	6.355252535498928	9.007610783701613	5.173531383545253	3	16	3	20	14
27690000	-2805.2151943937206	-2634.907480835174	-170.30771355854696	-2634.907480835174	37.74708992701784	0.0013969617625633223	-156.31317733197127	3.1553255374107745	10.219846053705474	5.825539620910554	4.988153736933538	6.671684774146401	22	17	2	1	14
27700000	-2800.8004256442873	-2631.343463177675	-169.4569624666123	-2631.343463177675	37.56495208850749	0.0012740369849595337	-158.61856373817636	0.5072841645543364	1.9008223552876422	3.3648988274687532	7.628894367356218	3.994877424384155	1	3	2	41	9
27710000	-2808.1622920566037	-2637.1475142152817	-171.01477784132223	-2637.1475142152817	33.67507732496471	0.0016667081104539828	-158.7375278375389	3.23146565838084	4.098212162264667	4.898234839235616	4.873910515384247	9.20968553256383	3	9	35	5	4
27720000	-2810.819069945566	-2640.221769231879	-170.59730071368688	-2640.221769231879	35.919552663918765	0.0012609216073484386	-154.850711105553	1.5739026886519587	9.291512574636	7.471268454685867	7.123671093998657	6.94434027512234	4	1	21	9	21
27730000	-2808.100027484702	-2637.76991846149	-170.330109023212	-2637.76991846149	35.33172851616317	0.0014220292193618024	-157.2669438758544	2.844019039435321	5.448722408036317	7.356806750161633	8.79838333503034	5.67636409021495	5	17	20	4	10
27740000	-2801.791702663596	-2635.105935273418	-166.68576739017794	-2635.105935273418	35.001655130970924	0.0012758645113375195	-152.54263548014652	2.2117947025498412	5.0753975810581515	9.332718874556244	10.72698273362421	11.176687037080072	6	28	12	3	7
